asset,ref,theta,H,delay,fee,n_all,mean_all,t_all,win_all,total_all,sr_all,skew_all,kurt_all,n_dev,mean_dev,t_dev,win_dev,total_dev,sr_dev,skew_dev,kurt_dev,n_val,mean_val,t_val,win_val,total_val,sr_val,skew_val,kurt_val,gross_mean_all,hold_min_mean
wti,bn,1,36,1,zero,968,0.7994706092975425,0.3254599529634306,0.49793388429752067,773.8875498000211,0.010460679079322572,0.5987353269906447,11.98833228227802,663,3.434480066860818,1.1135246966389505,0.5233785822021116,2277.0602843287224,0.043245715749145694,0.7025304203420059,11.224113051650754,305,-4.9284351951760685,-1.2427374682196077,0.4426229508196721,-1503.1727345287009,-0.07115894042919813,0.17493660045228093,13.977131639240543,1.799470609297542,111.29988800619836
wti,bn,1,36,0,hip3_standard,1420,-17.54409653727557,-9.07728751523575,0.27816901408450706,-24912.617082931312,-0.24088619929343938,-0.1883960443846852,17.69345188812155,794,-17.16328805496577,-6.724198996943031,0.28463476070528965,-13627.65071564282,-0.23863289299730675,0.6211522026282305,13.65420540446015,626,-18.027102823144563,-6.093286235137795,0.26996805111821087,-11284.966367288496,-0.24353669791663873,-1.1296046485618672,22.190226210686482,1.4559034627244263,115.18056062557511
wti,bn,1,36,0,hip3_growth,1420,-1.3440965372755742,-0.6954334006975221,0.47183098591549294,-1908.6170829313153,-0.01845488627242043,-0.18839604438468496,17.69345188812155,794,-0.9632880549657667,-0.3773950860828182,0.47732997481108314,-764.8507156428188,-0.013393250443042105,0.6211522026282298,13.654205404460152,626,-1.8271028231445607,-0.6175734721030542,0.46485623003194887,-1143.766367288495,-0.02468320021626064,-1.1296046485618672,22.190226210686482,1.4559034627244263,115.18056062557511
wti,bn,1,36,0,zero,1420,0.45590346272442617,0.23588372314005912,0.49859154929577465,647.3829170686852,0.0062597040632483515,-0.18839604438468496,17.69345188812155,794,0.836711945034233,0.3278053484572052,0.5,664.349284357181,0.011633376507431736,0.6211522026282305,13.65420540446015,626,-0.02710282314456162,-0.009160942876972188,0.4968051118210863,-16.966367288495576,-0.0003661449162186463,-1.1296046485618672,22.190226210686482,1.4559034627244263,115.18056062557511
wti,bn,2,6,1,hip3_standard,1780,-19.222405956979294,-16.930855199277026,0.23595505617977527,-34215.882603423146,-0.40129975471485835,0.56006307206738,14.252850674022582,1249,-18.367662061450854,-12.727306440300623,0.24899919935948758,-22941.20991475212,-0.360126667095533,0.8682402444942285,13.060956326229427,531,-21.232905251734508,-12.346908528160604,0.20527306967984935,-11274.672688671024,-0.5358101917536919,-1.1391218956831113,17.147106958919196,-0.22240595697929413,37.978767045308985
wti,bn,2,6,1,hip3_growth,1780,-3.0224059569792936,-2.6620974359595793,0.4438202247191011,-5379.882603423142,-0.06309776059766023,0.56006307206738,14.252850674022582,1249,-2.1676620614508555,-1.5020147486816073,0.45476381104883906,-2707.4099147521188,-0.04250039612924298,0.8682402444942285,13.060956326229427,531,-5.032905251734508,-2.926628270476026,0.4180790960451977,-2672.472688671024,-0.12700484912632196,-1.1391218956831113,17.147106958919196,-0.22240595697929413,37.978767045308985
wti,bn,2,6,1,zero,1780,-1.2224059569792942,-1.076679906702086,0.4848314606741573,-2175.882603423144,-0.02551976125130489,0.56006307206738,14.252850674022582,1249,-0.3676620614508564,-0.25476011627949496,0.4875900720576461,-459.20991475211963,-0.00720858824409966,0.8682402444942285,13.060956326229427,531,-3.2329052517345094,-1.879930464066629,0.4783427495291902,-1716.6726886710244,-0.08158203327883642,-1.1391218956831113,17.147106958919196,-0.22240595697929413,37.978767045308985
wti,bn,2,6,0,hip3_standard,2661,-19.03710948680151,-21.19818877200295,0.23111612175873733,-50657.748344378815,-0.4109380142608211,0.7642913888578853,19.671375787677928,1570,-18.424976125417135,-15.749455804150772,0.24968152866242038,-28927.212516904903,-0.39748040702175164,1.430169517785397,19.7271078520756,1091,-19.917998008683696,-14.21187753049637,0.20439963336388633,-21730.535827473912,-0.4302680329147514,-0.197682807494209,19.486668064114962,-0.03710948680151002,40.156430098465485
wti,bn,2,6,0,hip3_growth,2661,-2.8371094868015097,-3.1591761611580353,0.45208568207440814,-7549.548344378817,-0.06124228783550651,0.7642913888578853,19.671375787677928,1570,-2.2249761254171356,-1.9018837752634787,0.4535031847133758,-3493.2125169049027,-0.04799921638565818,1.4301695177853964,19.7271078520756,1091,-3.7179980086836975,-2.652863622890485,0.45004582951420713,-4056.335827473914,-0.08031608843819832,-0.19768280749420886,19.48666806411497,-0.03710948680151002,40.156430098465485
wti,bn,2,6,0,zero,2661,-1.0371094868015103,-1.1548414266197125,0.48027057497181513,-2759.7483443788187,-0.022387207121582677,0.7642913888578853,19.671375787677928,1570,-0.42497612541713636,-0.3632646609426689,0.47197452229299364,-667.2125169049041,-0.009167972981647815,1.4301695177853972,19.7271078520756,1091,-1.917998008683698,-1.3685287442676088,0.4922089825847846,-2092.5358274739147,-0.04143253905191464,-0.19768280749420897,19.48666806411497,-0.03710948680151002,40.156430098465485
wti,bn,2,12,1,hip3_standard,1325,-20.779849799308913,-12.611250280518076,0.27169811320754716,-27533.30098408431,-0.34645769012600514,-0.2375359808890815,13.843431926467677,925,-18.744151766411846,-9.01436079952496,0.2951351351351351,-17338.340383930958,-0.2963903573294029,0.027080328613809906,13.677161712210228,400,-25.48740150038339,-9.914683303383189,0.2175,-10194.960600153356,-0.4957341651691594,-1.5103452022376485,11.958951444845006,-1.779849799308915,58.155724394088054
wti,bn,2,12,1,hip3_growth,1325,-4.5798497993089144,-2.7795019032421537,0.4573584905660377,-6068.3009840843115,-0.07635878978515934,-0.23753598088908182,13.843431926467677,925,-2.544151766411845,-1.2235230613252395,0.47135135135135137,-2353.3403839309567,-0.04022919044532399,0.027080328613809525,13.677161712210232,400,-9.287401500383389,-3.6128298361950333,0.425,-3714.9606001533557,-0.18064149180975167,-1.510345202237648,11.958951444845006,-1.779849799308915,58.155724394088054
wti,bn,2,12,1,zero,1325,-2.779849799308915,-1.6870854168781624,0.48452830188679247,-3683.3009840843124,-0.0463478008583987,-0.23753598088908134,13.843431926467677,925,-0.7441517664118453,-0.35787442374749306,0.4962162162162162,-688.3403839309569,-0.011766838569315234,0.027080328613809906,13.677161712210228,400,-7.487401500383389,-2.9126238953963495,0.4575,-2994.9606001533557,-0.14563119476981745,-1.5103452022376485,11.958951444845006,-1.779849799308915,58.155724394088054
wti,bn,2,12,0,hip3_standard,1918,-19.017698943410586,-14.293323950855534,0.26173096976016685,-36475.94657346151,-0.3263690260579596,0.16804373089188127,15.467743331343566,1102,-18.501771876418324,-10.376556862847492,0.27586206896551724,-20388.952607812993,-0.3125809257509032,0.19573906220171242,17.641846389283025,816,-19.71445338927514,-9.874149993607803,0.2426470588235294,-16086.993965648513,-0.3456643895688576,0.12323213206307627,12.008360032394354,-0.01769894341058857,62.97458381385993
wti,bn,2,12,0,hip3_growth,1918,-2.817698943410589,-2.117726435463712,0.4608967674661105,-5404.346573461509,-0.04835546417165731,0.16804373089188068,15.467743331343565,1102,-2.301771876418327,-1.2909286159451678,0.45462794918330307,-2536.552607812996,-0.038887625942208785,0.19573906220171217,17.641846389283025,816,-3.514453389275139,-1.7602435749055254,0.4693627450980392,-2867.793965648513,-0.06162085052446184,0.12323213206307572,12.008360032394352,-0.01769894341058857,62.97458381385993
wti,bn,2,12,0,zero,1918,-1.017698943410589,-0.7648822670868427,0.4859228362877998,-1951.9465734615098,-0.01746506840651261,0.16804373089188135,15.467743331343566,1102,-0.5017718764183272,-0.2814143662893541,0.47368421052631576,-552.9526078129966,-0.008477259296798297,0.19573906220171264,17.641846389283025,816,-1.714453389275139,-0.8586984172719397,0.5024509803921569,-1398.9939656485135,-0.030060457297306765,0.12323213206307627,12.008360032394354,-0.01769894341058857,62.97458381385993
wti,bn,2,36,1,hip3_standard,884,-18.290432606012036,-6.98987820034551,0.2997737556561086,-16168.742423714639,-0.2350950449360165,0.23143653575794618,13.873488042153442,604,-14.952753861560684,-4.3881655835672335,0.32781456953642385,-9031.463332382653,-0.1785519253541912,0.40548722258272124,13.406666268907474,280,-25.490282469042807,-6.809994306785891,0.2392857142857143,-7137.279091331986,-0.40697500124374186,-0.9633921049405462,10.9648683231157,0.7095673939879654,108.32011651789216
wti,bn,2,36,1,hip3_growth,884,-2.0904326060120346,-0.7988804648202841,0.4660633484162896,-1847.9424237146386,-0.02686925771698666,0.2314365357579459,13.873488042153445,604,1.2472461384393199,0.3660277317214732,0.48841059602649006,753.3366676173492,0.014893457183256053,0.4054872225827204,13.406666268907477,280,-9.290282469042811,-2.481995670289253,0.41785714285714287,-2601.2790913319873,-0.1483276116686905,-0.9633921049405456,10.964868323115695,0.7095673939879654,108.32011651789216
wti,bn,2,36,1,zero,884,-0.29043260601203486,-0.11099182753970356,0.49434389140271495,-256.7424237146388,-0.003733059137094462,0.231436535757946,13.873488042153442,604,3.0472461384393186,0.8942714334202179,0.5099337748344371,1840.5366676173485,0.036387388576305725,0.405487222582721,13.406666268907474,280,-7.4902824690428105,-2.0011069329007376,0.4607142857142857,-2097.279091331987,-0.11958901282701812,-0.9633921049405457,10.964868323115695,0.7095673939879654,108.32011651789216
wti,bn,2,36,0,hip3_standard,1257,-16.815485280729128,-7.843805639283046,0.294351630867144,-21137.064997876514,-0.22123772551445708,-0.27622894053127955,17.266598683947436,705,-16.141317900812993,-5.685095771597379,0.30638297872340425,-11379.62912007316,-0.21411309377325616,0.4917222673949749,13.81676826098196,552,-17.67651427138289,-5.404064082507105,0.27898550724637683,-9757.435877803355,-0.2300122421436479,-1.2013649198936165,21.267730985765255,2.184514719270873,117.73466654171308
wti,bn,2,36,0,hip3_growth,1257,-0.615485280729127,-0.28710125430703604,0.48766905330151156,-773.6649978765126,-0.008097807546011828,-0.27622894053128016,17.266598683947436,705,0.05868209918701058,0.02066828470925095,0.48652482269503544,41.37087992684246,0.0007784126354024086,0.4917222673949746,13.816768260981963,552,-1.4765142713828885,-0.4513999546962253,0.4891304347826087,-815.0358778033544,-0.019212857970968254,-1.2013649198936158,21.26773098576524,2.184514719270873,117.73466654171308
wti,bn,2,36,0,zero,1257,1.1845147192708725,0.5525325662458537,0.5107398568019093,1488.9350021234868,0.015584405561593193,-0.27622894053127955,17.266598683947436,705,1.8586820991870099,0.6546420687433205,0.5035460992907801,1310.370879926842,0.0246552466808089,0.4917222673949745,13.816768260981958,552,0.3234857286171114,0.09889605950498351,0.519927536231884,178.56412219664549,0.004209295825996152,-1.2013649198936165,21.267730985765255,2.184514719270873,117.73466654171308
wti,bn,3,6,1,hip3_standard,1529,-18.901810648898575,-15.755700965018127,0.249836494440811,-28900.868482165923,-0.4029340664864409,0.7685036236303752,13.982841177652256,1085,-18.130496232635593,-11.859768792823546,0.2654377880184332,-19671.58841240962,-0.36004878806532586,0.8072057464899239,13.84628797945372,444,-20.78666682377546,-11.788260959707237,0.21171171171171171,-9229.280069756303,-0.5594461072961576,0.29103761884457674,7.9093440932299135,0.09818935110142459,36.80346137308698
wti,bn,3,6,1,hip3_growth,1529,-2.7018106488985754,-2.2521080884189293,0.4551994767822106,-4131.0684821659215,-0.057595093499707095,0.7685036236303749,13.982841177652256,1085,-1.9304962326355937,-1.2628026657793692,0.4663594470046083,-2094.588412409619,-0.03833722033895382,0.8072057464899237,13.84628797945372,444,-4.586666823775456,-2.6011301336707597,0.42792792792792794,-2036.4800697563023,-0.1234441732183184,0.2910376188445767,7.9093440932299135,0.09818935110142459,36.80346137308698
wti,bn,3,6,1,zero,1529,-0.9018106488985753,-0.7517088799079075,0.4924787442773054,-1378.8684821659217,-0.019224096501181114,0.7685036236303754,13.982841177652256,1085,-0.1304962326355948,-0.08536198499668364,0.4967741935483871,-141.58841240962033,-0.0025914905915791703,0.8072057464899243,13.84628797945372,444,-2.786666823775456,-1.5803378196667068,0.481981981981982,-1237.2800697563025,-0.07499951387633629,0.2910376188445766,7.90934409322991,0.09818935110142459,36.80346137308698
wti,bn,3,6,0,hip3_standard,2247,-19.22721534188798,-20.431741524275843,0.2421005785491767,-43203.55287322229,-0.43102637863698756,-0.0620324181551436,13.98549170302857,1332,-18.249309653651355,-15.080219889847912,0.25975975975975973,-24308.080458663608,-0.4131954797055173,0.8091383722043067,13.431674121921784,915,-20.650789524107857,-13.810944892552147,0.21639344262295082,-18895.472414558688,-0.45657575437269654,-1.239217733884995,14.485994433188148,-0.22721534188798,38.848026721836526
wti,bn,3,6,0,hip3_growth,2247,-3.0272153418879797,-3.216861116077985,0.4490431686693369,-6802.1528732222905,-0.06786264380810657,-0.06203241815514428,13.985491703028568,1332,-2.049309653651356,-1.693436123665488,0.45495495495495497,-2729.6804586636063,-0.04639986396615267,0.8091383722043064,13.431674121921775,915,-4.450789524107851,-2.9766226988097437,0.44043715846994536,-4072.472414558684,-0.09840411099785432,-1.2392177338849955,14.485994433188145,-0.22721534188798,38.848026721836526
wti,bn,3,6,0,zero,2247,-1.22721534188798,-1.3040966262782236,0.4766355140186916,-2757.552873222291,-0.0275111177160087,-0.06203241815514376,13.98549170302857,1332,-0.24930965365135646,-0.2060157052007742,0.47822822822822825,-332.0804586636068,-0.005644795550667717,0.8091383722043067,13.431674121921784,915,-2.650789524107852,-1.7728091217272561,0.4743169398907104,-2425.4724145586842,-0.058607261733983014,-1.2392177338849952,14.485994433188148,-0.22721534188798,38.848026721836526
wti,bn,3,12,1,hip3_standard,1122,-19.410584810777937,-10.591673047195387,0.29590017825311943,-21778.676157692847,-0.3162045665879796,0.10000036716026295,14.291208321439965,795,-17.60307521711716,-7.619014133283216,0.3182389937106918,-13994.444797608141,-0.27021858462305065,0.2534790593879674,14.517165887500342,327,-23.80498886876057,-8.451193039262906,0.2415902140672783,-7784.2313600847065,-0.46735204297187705,-0.8551107603899701,8.569693198823376,-0.41058481077793896,59.329199581966726
wti,bn,3,12,1,hip3_growth,1122,-3.2105848107779393,-1.7519031465332102,0.48128342245989303,-3602.276157692848,-0.052301442150382155,0.10000036716026255,14.291208321439967,795,-1.4030752171171579,-0.6072830898819364,0.4930817610062893,-1115.4447976081406,-0.021538111643152367,0.2534790593879665,14.517165887500342,327,-7.604988868760572,-2.69990586198865,0.4525993883792049,-2486.831360084707,-0.14930513533059636,-0.8551107603899705,8.569693198823376,-0.41058481077793896,59.329199581966726
wti,bn,3,12,1,zero,1122,-1.4105848107779388,-0.7697064909040789,0.5089126559714795,-1582.6761576928475,-0.022978872768426868,0.100000367160263,14.291208321439965,795,0.3969247828828415,0.17179813716265016,0.5132075471698113,315.555202391859,0.006093052021280769,0.2534790593879674,14.517165887500342,327,-5.804988868760572,-2.0608739534026217,0.4984709480122324,-1898.231360084707,-0.11396659003712074,-0.8551107603899701,8.569693198823376,-0.41058481077793896,59.329199581966726
wti,bn,3,12,0,hip3_standard,1600,-19.353067841181506,-13.277980024883474,0.28,-30964.90854589041,-0.33194950062208683,-0.40143887430947894,12.654743852037903,921,-18.68977259523261,-9.593126361132386,0.3007600434310532,-17213.280560209234,-0.3161042609317545,-0.36584597876990005,15.221706930357557,679,-20.252765811017927,-9.226929742976218,0.25184094256259204,-13751.627985681173,-0.35409706465263163,-0.4579189307896038,8.646156592672174,-0.3530678411815034,61.230561050572916
wti,bn,3,12,0,hip3_growth,1600,-3.1530678411815036,-2.1632938072599925,0.46375,-5044.908545890406,-0.054082345181499805,-0.4014388743094794,12.654743852037903,921,-2.489772595232608,-1.2779557907859957,0.46796959826275786,-2293.080560209232,-0.04211007502065033,-0.36584597876990105,15.221706930357557,679,-4.052765811017928,-1.8463940062277826,0.4580265095729013,-2751.8279856811732,-0.07085809863190543,-0.45791893078960355,8.646156592672174,-0.3530678411815034,61.230561050572916
wti,bn,3,12,0,zero,1600,-1.3530678411815031,-0.9283286719684943,0.485,-2164.908545890405,-0.023208216799212356,-0.401438874309479,12.654743852037903,921,-0.6897725952326077,-0.35404794963639696,0.48751357220412594,-635.2805602092317,-0.011666276586083203,-0.3658459787699002,15.22170693035756,679,-2.252765811017929,-1.026334479922401,0.48159057437407954,-1529.6279856811736,-0.0393871024073803,-0.4579189307896038,8.646156592672174,-0.3530678411815034,61.230561050572916
wti,bn,3,36,1,hip3_standard,744,-16.788679374816798,-5.695531281509928,0.3239247311827957,-12490.777454863699,-0.20880830773682554,0.37336931352356895,13.58042615033648,514,-14.706713253127212,-3.79248597198665,0.3463035019455253,-7559.2506121073875,-0.16727938516098045,0.4401482407113774,12.733343346868418,230,-21.441421055462214,-5.398811558288687,0.27391304347826084,-4931.52684275631,-0.3559870921079041,-0.44761888734442007,9.899250757385454,2.211320625183201,109.60449346803316
wti,bn,3,36,1,hip3_growth,744,-0.5886793748167973,-0.19970848922626258,0.48655913978494625,-437.9774548636972,-0.0073216684475761054,0.3733693135235688,13.58042615033648,514,1.4932867468727855,0.3850805371801473,0.49221789883268485,767.5493878926118,0.016985174361294084,0.4401482407113773,12.733343346868418,230,-5.241421055462218,-1.3197560228349845,0.47391304347826085,-1205.52684275631,-0.08702213511038732,-0.44761888734442035,9.899250757385456,2.211320625183201,109.60449346803316
wti,bn,3,36,1,zero,744,1.2113206251832016,0.41093848769414437,0.5147849462365591,901.222545136302,0.015065735917896039,0.3733693135235688,13.58042615033648,514,3.293286746872785,0.8492545937542358,0.5097276264591439,1692.7493878926116,0.037459014308213474,0.4401482407113773,12.733343346868418,230,-3.441421055462216,-0.8665276300067949,0.5260869565217391,-791.5268427563097,-0.05713713988844098,-0.44761888734442,9.899250757385454,2.211320625183201,109.60449346803316
wti,bn,3,36,0,hip3_standard,1027,-16.45311665196283,-6.663955832796629,0.308666017526777,-16897.350801565826,-0.20794423673312074,-0.36122123909760484,16.659096095688753,577,-14.778350572586607,-4.496218353660614,0.3310225303292894,-8527.108280382472,-0.18718001920779856,0.582260856832472,13.19685743517745,450,-18.600538935963012,-4.970957124295422,0.28,-8370.242521183356,-0.23433316610512483,-1.5524377559135998,20.8128455422503,2.5468833480371673,122.7705610144596
wti,bn,3,36,0,hip3_growth,1027,-0.2531166519628322,-0.10251906826567368,0.48685491723466406,-259.95080156582867,-0.003199038219337911,-0.36122123909760456,16.65909609568875,577,1.4216494274133935,0.43252771793519745,0.5077989601386482,820.2917196175281,0.018006364500758994,0.5822608568324716,13.19685743517745,450,-2.400538935963014,-0.6415392675962853,0.46,-1080.2425211833563,-0.03024245110098563,-1.5524377559135993,20.812845542250297,2.5468833480371673,122.7705610144596
wti,bn,3,36,0,zero,1027,1.5468833480371675,0.6265294611266546,0.5102239532619279,1588.649198434171,0.019550428282193513,-0.3612212390976046,16.65909609568875,577,3.2216494274133924,0.9801661703347317,0.5285961871750433,1858.8917196175273,0.04080485157948759,0.582260856832472,13.19685743517745,450,-0.600538935963013,-0.16049283907415854,0.4866666666666667,-270.24252118335585,-0.007565704989414587,-1.5524377559135998,20.8128455422503,2.5468833480371673,122.7705610144596
wti,bn,5,6,1,hip3_standard,987,-19.40785053425187,-12.576534029844515,0.23302938196555217,-19155.5484773066,-0.40031548881025736,0.2659774379109991,15.315748348211946,748,-18.955964721060557,-10.591484978981939,0.22727272727272727,-14179.061611353296,-0.38726304478431073,0.5881471990138374,16.018273452378644,239,-20.822120778047296,-6.839989216540501,0.2510460251046025,-4976.486865953304,-0.4424421219855457,-0.8810694386013236,12.489821011077005,-0.40785053425187373,42.34711506730834
wti,bn,5,6,1,hip3_growth,987,-3.207850534251874,-2.0787279526639635,0.4569402228976697,-3166.1484773065995,-0.06616663975142188,0.26597743791099876,15.315748348211946,748,-2.7559647210605545,-1.5398719809436263,0.45187165775401067,-2061.4616113532948,-0.056303295817504616,0.5881471990138367,16.01827345237864,239,-4.622120778047295,-1.5183494811308158,0.47280334728033474,-1104.6868659533034,-0.09821386336730822,-0.8810694386013236,12.489821011077005,-0.40785053425187373,42.34711506730834
wti,bn,5,6,1,zero,987,-1.4078505342518737,-0.9123050551994574,0.49138804457953394,-1389.5484773065994,-0.0290389898559957,0.2659774379109992,15.315748348211946,748,-0.9559647210605556,-0.5341372033838144,0.4786096256684492,-715.0616113532956,-0.01952999037674841,0.5881471990138372,16.018273452378644,239,-2.822120778047295,-0.9270561771964063,0.5313807531380753,-674.4868659533035,-0.05996627907639296,-0.8810694386013236,12.489821011077005,-0.40785053425187373,42.34711506730834
wti,bn,5,6,0,hip3_standard,1473,-18.24701943254978,-15.093501524352295,0.24643584521384929,-26877.85962414583,-0.393268018095512,0.7192961921884343,14.088843888782879,910,-17.701359365475845,-11.646766765575672,0.25934065934065936,-16108.23702258302,-0.38608655877927134,1.5635126658798466,15.295049240498965,563,-19.128992187500554,-9.595467881084614,0.2255772646536412,-10769.622601562813,-0.40440075584337126,-0.521167579057561,12.201225170772943,0.7529805674502174,41.57779516291016
wti,bn,5,6,0,hip3_growth,1473,-2.0470194325497824,-1.693245904613557,0.4575695858791582,-3015.259624145829,-0.044118288919329576,0.7192961921884344,14.088843888782884,910,-1.501359365475842,-0.9878327421064568,0.4582417582417582,-1366.2370225830161,-0.032746336534929504,1.563512665879846,15.295049240498962,563,-2.9289921875005565,-1.4692384305261008,0.4564831261101243,-1649.0226015628132,-0.06192101721169257,-0.5211675790575608,12.201225170772943,0.7529805674502174,41.57779516291016
wti,bn,5,6,0,zero,1473,-0.24701943254978254,-0.20432861353147516,0.47997284453496264,-363.8596241458297,-0.005323874566420422,0.7192961921884347,14.088843888782884,910,0.29864063452415807,0.1964932605012335,0.4758241758241758,271.76297741698386,0.006513688158886251,1.5635126658798466,15.295049240498965,563,-1.1289921875005566,-0.5663240471307102,0.4866785079928952,-635.6226015628134,-0.02386771291928382,-0.5211675790575608,12.201225170772943,0.7529805674502174,41.57779516291016
wti,bn,5,12,1,hip3_standard,734,-19.363335581533224,-8.270617909025237,0.28337874659400547,-14212.688316845388,-0.3052740775006194,0.562713202057167,11.354068709142078,550,-18.409725342265812,-6.490243063258236,0.28363636363636363,-10125.348938246198,-0.27674489408173747,0.7229589244406607,11.486590593539379,184,-22.213800970647775,-5.66566630123947,0.2826086956521739,-4087.3393785991907,-0.41767846118781404,-0.5123146112654337,7.294078952359714,-0.3633355815332253,65.35788349434605
wti,bn,5,12,1,hip3_growth,734,-3.1633355815332256,-1.3511484011998847,0.46321525885558584,-2321.8883168453876,-0.04987179752224158,0.5627132020571662,11.354068709142073,550,-2.2097253422658123,-0.7790259934742456,0.4581818181818182,-1215.3489382461967,-0.03321777997367005,0.7229589244406607,11.486590593539379,184,-6.0138009706477735,-1.5338297820702371,0.4782608695652174,-1106.5393785991903,-0.11307543173853767,-0.5123146112654342,7.294078952359711,-0.3633355815332253,65.35788349434605
wti,bn,5,12,1,zero,734,-1.3633355815332246,-0.5823184558859563,0.4782016348773842,-1000.6883168453869,-0.021493766413532917,0.562713202057167,11.354068709142078,550,-0.4097253422658123,-0.14444631905380217,0.4690909090909091,-225.34893824619678,-0.006159211739440337,0.7229589244406607,11.486590593539379,184,-4.213800970647775,-1.0747368354958784,0.5054347826086957,-775.3393785991905,-0.0792306506886181,-0.5123146112654338,7.294078952359715,-0.3633355815332253,65.35788349434605
wti,bn,5,12,0,hip3_standard,1030,-19.302132716837082,-10.558224276321205,0.2883495145631068,-19881.196698342195,-0.32898210160110836,-0.3191409664817136,11.57830822215201,611,-19.878594733330104,-8.2980190032236,0.3044189852700491,-12145.821382064692,-0.33570191598476595,-0.4621773642090832,14.667275307021454,419,-18.461516267965404,-6.523134105828069,0.2649164677804296,-7735.375316277505,-0.318675954711457,-0.09418343729059461,6.622747086271361,-0.30213271683708615,67.80282180566341
wti,bn,5,12,0,hip3_growth,1030,-3.102132716837085,-1.6968597947059703,0.4621359223300971,-3195.1966983421976,-0.05287219581390644,-0.3191409664817136,11.57830822215201,611,-3.6785947333301023,-1.535573787373944,0.45662847790507366,-2247.6213820646926,-0.062122665946795004,-0.4621773642090831,14.667275307021454,419,-2.2615162679654066,-0.7990770467780192,0.4701670644391408,-947.5753162775054,-0.03903746828422304,-0.09418343729059461,6.622747086271361,-0.30213271683708615,67.80282180566341
wti,bn,5,12,0,zero,1030,-1.302132716837086,-0.7122637411931668,0.4796116504854369,-1341.1966983421985,-0.022193317393106243,-0.3191409664817134,11.57830822215201,611,-1.8785947333301036,-0.7841909856128715,0.46808510638297873,-1147.8213820646934,-0.03172497149813159,-0.4621773642090832,14.667275307021454,419,-0.4615162679654058,-0.16307070688356887,0.4964200477326969,-193.37531627750502,-0.007966525347863693,-0.09418343729059461,6.622747086271361,-0.30213271683708615,67.80282180566341
wti,bn,5,36,1,hip3_standard,474,-18.282531569706507,-4.838249270536219,0.31856540084388185,-8665.919964040884,-0.22222814902500698,0.32181848593283313,11.873166251837512,344,-16.973942245612065,-3.6010180891055397,0.32848837209302323,-5839.03613249055,-0.1941538834519984,0.2976763875628325,11.82690311442944,130,-21.74526024269488,-3.7052027510874948,0.2923076923076923,-2826.8838315503344,-0.3249677785999754,0.3183147231474579,7.860434319227675,0.7174684302934923,119.58513870147681
wti,bn,5,36,1,hip3_growth,474,-2.082531569706507,-0.5511166114815523,0.4831223628691983,-987.1199640408845,-0.025313624333560977,0.3218184859328327,11.873166251837516,344,-0.7739422456120661,-0.16419167604346452,0.4883720930232558,-266.23613249055074,-0.00885262188234367,0.297676387562832,11.82690311442944,130,-5.5452602426948765,-0.9448639969085453,0.46923076923076923,-720.883831550334,-0.08287005456431318,0.3183147231474569,7.860434319227675,0.7174684302934923,119.58513870147681
wti,bn,5,36,1,zero,474,-0.2825315697065073,-0.07476853825325602,0.4957805907172996,-133.91996404088445,-0.0034342327011780884,0.321818485932833,11.873166251837516,344,1.0260577543879341,0.21767792540787725,0.4941860465116279,352.9638675094493,0.011736407180951305,0.29767638756283243,11.82690311442944,130,-3.745260242694876,-0.6381596908886619,0.5,-486.88383155033387,-0.05597030744923959,0.3183147231474577,7.860434319227675,0.7174684302934923,119.58513870147681
wti,bn,5,36,0,hip3_standard,641,-16.017029415847134,-4.746006262348062,0.3213728549141966,-10266.915855558012,-0.18745597691094446,-0.6404248104495729,15.384233036167947,369,-16.374101632872677,-3.797776261829568,0.34146341463414637,-6042.043502530018,-0.19770433520705713,0.32245821568890165,10.805416997920801,272,-15.532618944955871,-2.8773039941767626,0.29411764705882354,-4224.872353027997,-0.17446218066179964,-1.693160444007472,19.930066559999737,2.9829705841528655,142.44093580119605
wti,bn,5,36,0,hip3_growth,641,0.18297058415286493,0.054216016944803234,0.4914196567862715,117.28414444198643,0.0021414039212793324,-0.6404248104495728,15.38423303616794,369,-0.17410163287267524,-0.04038078322063105,0.5094850948509485,-64.24350253001717,-0.0021021396078580844,0.3224582156889015,10.805416997920803,272,0.6673810550441317,0.12362745665243885,0.46691176470588236,181.52764697200382,0.007496015617712855,-1.6931604440074721,19.930066559999744,2.9829705841528655,142.44093580119605
wti,bn,5,36,0,zero,641,1.9829705841528653,0.5875740479773439,0.5101404056162246,1271.0841444419866,0.023207779569304202,-0.6404248104495724,15.384233036167947,369,1.6258983671273248,0.3771076032914731,0.5257452574525745,599.9564974699829,0.019631437680941808,0.32245821568890165,10.805416997920801,272,2.4673810550441315,0.4570642845223501,0.4889705882352941,671.1276469720037,0.02771359298210313,-1.6931604440074721,19.930066559999744,2.9829705841528655,142.44093580119605
wti,bn,8,6,1,hip3_standard,495,-21.542034859660127,-9.887666727887447,0.21818181818181817,-10663.307255531763,-0.4444175698682728,0.4081755332736851,9.462387234521795,441,-21.432854943692462,-9.1560354888158,0.21541950113378686,-9451.889030168375,-0.4360016899436095,0.4800110678823901,9.69331393064855,54,-22.43367084006276,-3.8456443624550154,0.24074074074074073,-1211.418225363389,-0.5233259122347508,-0.5334710866873251,5.0381713009477975,-2.542034859660129,46.61795724858586
