universe,family,config,regime,seconds,n_rejections,dev_n,dev_days,dev_net,dev_exp,dev_pf,dev_win,val_n,val_days,val_net,val_exp,val_exp_r,val_pf,val_win,val_ci95,val_p_le0,val_ex_best_trade,val_ex_best_day,val_windows_pos,val_windows_n,val_windows_with_trades,val_net_long,val_net_short,val_n_long,val_n_short,val_cost_share,val_maxdd,val_hold_min,devval_final_equity,devval_shadow_equity,devval_paused,devval_paused_at,devval_exposure,devval_acct_maxdd,trades_file,val_by_sym_net,val_syms_positive,is_base,trial_id,adv_val_exp,adv_val_net,adv_val_pf,gate_pf,gate_adverse,gate_windows,gate_sample,gate_ex_best,gates_passed
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,0.9,0.0,2,2.0,-0.4955298302147667,-0.2477649151073833,0.0,0.0,2,2.0,-0.9093246320834864,-0.4546623160417432,-0.4546623160417432,0.0,0.0,,,-0.741145676931656,-0.741145676931656,0,2,1.0,-0.1681789551518304,-0.741145676931656,1.0,1.0,,0.9093246320834864,270.0,98.59514553770175,98.59514553770175,False,,0.0157519074575436,1.4048544622982462,F1b_ma_trend_13727678_base.parquet,{'ETH': -0.91},0.0,,192,-0.45239450847078,-0.90478901694156,0.0,False,False,False,False,False,0
crypto15,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,0.9,0.0,1,1.0,-0.7940447177918377,-0.7940447177918377,0.0,0.0,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,99.20595528220817,99.20595528220817,False,,0.0029534826482894,0.7940447177918344,F1b_ma_trend_9129710_base.parquet,,,,193,,0.0,,False,False,False,False,False,0
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=1h)",base,1.1,0.0,22,21.0,-0.8940459435504219,-0.0406384519795646,0.8250597751049616,0.4090909090909091,15,13.0,-2.361408706872912,-0.1574272471248607,-0.1574272471248607,0.5039056460034702,0.3333333333333333,"[-0.43354851887027435, 0.13827047499890485]",0.828,-3.21194640753735,-3.21194640753735,1,5,4.0,-0.0794192887351418,-2.281989418137769,7.0,8.0,0.4608554531084027,3.296145573727939,200.0,96.74454534957664,96.74454534957664,False,,0.0337276617165869,4.447145876761155,F1_ma_trend_70241473_base.parquet,"{'BTC': 0.62, 'ETH': -2.98}",1.0,,198,-0.167786421208652,-2.516796318129781,0.4734893332779425,False,False,False,False,False,0
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,5,0.0,,,,,,,,,,,,,,,,,,199,,0.0,,False,False,False,False,False,0
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=1h)",base,0.8,0.0,13,13.0,-0.6243011280622304,-0.0480231636970946,0.826467630826386,0.5384615384615384,8,8.0,-1.1954251882857223,-0.1494281485357153,-0.1494281485357153,0.5453613850470688,0.375,"[-0.5290389037683819, 0.26642626994330704]",0.777,-2.0495597061281,-2.0495597061281,1,5,3.0,-0.1779145317271923,-1.0175106565585297,1.0,7.0,0.4306716265607525,2.230664814818049,247.5,98.18027368365206,98.18027368365206,False,,0.0206393153788069,2.371998671455387,F1_ma_trend_76124726_base.parquet,"{'BTC': -2.05, 'ETH': 0.86}",1.0,,200,-0.1617283455015229,-1.2938267640121834,0.510126458155477,False,False,False,False,False,0
crypto1h,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,0.7,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,5,0.0,,,,,,,,,,,,,,,,,,201,,0.0,,False,False,False,False,False,0
crypto1h,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=1h)",base,1.1,0.0,44,41.0,-3.9017303671128194,-0.0886756901616549,0.6167602917108216,0.4772727272727273,24,21.0,-3.307281997867295,-0.1378034165778039,-0.1378034165778039,0.509456045969992,0.5,"[-0.33480300328797163, 0.046657265673461755]",0.923,-3.9438156155388575,-4.143677044433275,2,5,5.0,-1.6765114113766295,-1.630770586490666,16.0,8.0,0.6999277873718488,3.307281997867295,147.5,92.79098763501987,92.79098763501987,False,,0.0430405235338535,8.466737835252346,F2_bb_mr_70878520_base.parquet,"{'BTC': -1.91, 'ETH': -1.4}",0.0,,202,-0.1561274734015408,-3.74705936163698,0.4486193758172765,False,False,False,False,False,0
crypto1h,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=1h)",base,1.0,0.0,18,18.0,0.5127330094487106,0.028485167191595,1.1874038006753258,0.5555555555555556,14,12.0,-3.624854393123057,-0.2589181709373612,-0.2589181709373612,0.3981271701786863,0.5,"[-0.5900417898345722, 0.03516340472185281]",0.953,-4.2613880107946205,-4.461249439689037,1,5,4.0,-1.704549572138082,-1.9203048209849751,8.0,6.0,0.5790927516289001,4.461249439689037,120.0,96.88787861632564,96.88787861632564,False,,0.0178706267304304,5.912222193512434,F2_bb_mr_54187015_base.parquet,"{'BTC': -1.13, 'ETH': -2.49}",0.0,,203,-0.2760726959576813,-3.8650177434075386,0.3587364918431017,False,False,False,False,False,0
crypto1h,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=1h)",base,1.0,0.0,33,30.0,-3.945769810263226,-0.1195687821291886,0.6390375651544907,0.5151515151515151,17,16.0,-3.090576713493033,-0.1817986302054725,-0.1817986302054725,0.4617872181247272,0.3529411764705882,"[-0.42339798048264715, 0.04977094317391354]",0.926,-3.707539473013353,-3.690077221808661,0,5,4.0,-2.1885201813734865,-0.9020565321195472,10.0,7.0,0.7193891152929578,3.090576713493034,172.94117647058823,92.96365347624378,92.96365347624378,False,,0.0362446513969292,9.28121579931242,F2_bb_mr_53381942_base.parquet,"{'BTC': -3.26, 'ETH': 0.17}",1.0,,204,-0.2000191372272397,-3.400325332863076,0.4143581174466945,False,False,False,False,False,0
crypto1h,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=1h)",base,1.1,0.0,13,13.0,1.7181178021229169,0.132162907855609,1.9668482596838583,0.6153846153846154,7,7.0,-1.3697674861915048,-0.1956810694559292,-0.1956810694559292,0.5178527500503136,0.4285714285714285,"[-0.6860059750720277, 0.2675624078710587]",0.788,-1.969267994507132,-1.969267994507132,0,5,2.0,0.0093172397844929,-1.3790847259759975,3.0,4.0,0.5061960675676913,1.8368535361960816,145.71428571428572,100.34835031593144,100.34835031593144,False,,0.0138434432418827,2.422317527879329,F2_bb_mr_65992075_base.parquet,"{'BTC': -1.83, 'ETH': 0.46}",1.0,,205,-0.2132823160278329,-1.4929762121948302,0.475619126078653,False,False,False,False,False,0
crypto1h,F3,"F3:vol_comp_bo(pct=0.1, tf=1h, trail_atr=2.0)",base,1.1,0.0,11,11.0,0.963333753796819,0.0875757957997108,1.6878168750405915,0.6363636363636364,11,11.0,0.082233592132313,0.0074757811029375,0.0074757811029375,1.043840095997863,0.5454545454545454,"[-0.2917823792354341, 0.27182411715979754]",0.471,-0.5716220202494403,-0.5716220202494403,1,5,4.0,1.0222789268966284,-0.9400453347643152,5.0,6.0,0.3657937967429623,0.99760085992271,256.3636363636364,101.0455673459291,101.0455673459291,False,,0.0251698968034231,0.9976008599227127,F3_vol_comp_bo_36490428_base.parquet,"{'BTC': -0.67, 'ETH': 0.75}",1.0,,206,-0.0084647815617377,-0.0931125971791152,0.9514761390996994,False,False,False,False,False,0
crypto1h,F3,"F3:vol_comp_bo(pct=0.2, tf=1h, trail_atr=2.0)",base,1.1,0.0,15,14.0,-1.1972957530311314,-0.079819716868742,0.6664909004323654,0.4666666666666667,14,13.0,0.9136818444076528,0.0652629888862609,0.0652629888862609,1.3903032905841757,0.5,"[-0.22501771873527535, 0.393035661400004]",0.317,-0.3829577464179696,-0.3829577464179696,2,5,4.0,1.890698373319344,-0.977016528911691,7.0,7.0,0.2717807194821673,1.425821004325617,270.0,99.71638609137648,99.71638609137648,False,,0.0329725648124842,2.0259367649946824,F3_vol_comp_bo_83198970_base.parquet,"{'BTC': 0.59, 'ETH': 0.32}",2.0,,207,0.0478189251212608,0.6694649516976512,1.2796918761170477,True,True,False,False,False,2
crypto1h,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base,0.9,0.0,57,52.0,4.534292957116961,0.0795489992476659,1.247989533904237,0.5263157894736842,33,32.0,-2.82644397141453,-0.0856498173155918,-0.0856498173155918,0.7477390670180033,0.3636363636363636,"[-0.35675597881104104, 0.22206504454901232]",0.735,-5.122902041912921,-5.122902041912921,1,5,4.0,0.92333816379538,-3.749782135209909,15.0,18.0,0.4230133960793726,5.178491495099933,263.6363636363636,101.7078489857024,101.7078489857024,False,,0.0969041026931789,6.179591995139504,F4_channel_bo_47422439_base.parquet,"{'BTC': -2.52, 'ETH': -0.31}",0.0,,208,-0.1066628472743266,-3.5198739600527804,0.6866798040575721,False,False,False,True,False,1
crypto1h,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base,0.9,0.0,41,40.0,-0.7607679589596914,-0.0185553160721875,0.9488093503697804,0.4634146341463415,25,25.0,-0.1781470527716375,-0.0071258821108655,-0.0071258821108655,0.9760860674088642,0.36,"[-0.2882394131702832, 0.36515981919040646]",0.545,-2.4746051232700284,-2.4746051232700284,2,5,4.0,1.1740156089651237,-1.3521626617367613,11.0,14.0,0.3628650600801941,3.871999810928701,280.8,99.06108498826865,99.06108498826865,False,,0.0722376038258243,4.612065590131792,F4_channel_bo_54943884_base.parquet,"{'BTC': 1.75, 'ETH': -1.92}",1.0,,209,-0.0310889919996722,-0.777224799991806,0.8962596539921497,False,False,False,False,False,0
crypto1h,B0,B0:baseline_session_long(),base,1.0,44.0,55,55.0,-1.9431630933272832,-0.035330238060496,0.6181084209403076,0.509090909090909,41,41.0,0.0631321316518847,0.0015398080890703,0.0015398080890703,1.0207866591327253,0.4878048780487805,"[-0.06271980466135563, 0.0629558985321151]",0.465,-0.3274219619702908,-0.3274219619702908,2,5,5.0,0.0631321316518847,0.0,41.0,0.0,0.2505592304174541,1.3233154501673985,360.0,98.17453744865462,98.17453744865462,False,,0.1457337024918197,2.1643574159597705,B0_baseline_session_long_82262348_base.parquet,{'BTC': 0.06},1.0,,210,-0.002377360668929,-0.0974717874260916,0.968353381060686,False,False,False,True,False,1
crypto1h,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,0.9,0.0,9,9.0,-1.2755088832635513,-0.1417232092515057,0.501105740366302,0.4444444444444444,8,8.0,-1.1815997359729478,-0.1476999669966184,-0.1476999669966184,0.3729746443874991,0.25,"[-0.428542419925977, 0.10898895655112989]",0.864,-1.6795137298224776,-1.6795137298224776,1,5,3.0,-0.4349127429463093,-0.7466869930266383,3.0,5.0,0.8160422461861259,1.1815997359729478,262.5,97.5428913807635,97.5428913807635,False,,0.0188774226025673,2.457108619236493,F1b_ma_trend_8288723_base.parquet,"{'BTC': -0.19, 'ETH': -0.99}",0.0,,224,-0.160349066341477,-1.2827925307318162,0.3354476964626713,False,False,False,False,False,0
crypto1h,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,0.8,0.0,6,6.0,1.2733359533689697,0.2122226588948282,1.9547471087845631,0.5,3,3.0,-0.8506275916840467,-0.2835425305613488,-0.2835425305613488,0.0731143926298279,0.3333333333333333,,,-0.917726615798372,-0.917726615798372,0,5,2.0,0.0,-0.8506275916840467,0.0,3.0,3.352813641737068,0.917726615798372,180.0,100.42270836168494,100.42270836168494,False,,0.0093128618172665,1.9154234448061371,F1b_ma_trend_9326437_base.parquet,"{'BTC': -0.74, 'ETH': -0.11}",0.0,,225,-0.2887709794187553,-0.8663129382562659,0.0546991828558821,False,False,False,False,False,0
crypto247,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=1h)",base,1.5,0.0,77,50.0,-0.8586610434442672,-0.0111514421226528,0.980031752208071,0.2727272727272727,44,28.0,-5.127725170192425,-0.1165392084134642,-0.1165392084134642,0.7789653702723482,0.2727272727272727,"[-0.4350018895369563, 0.27758867313884455]",0.764,-11.244446705467336,-10.359079664691972,0,7,6.0,2.54958049145427,-7.677305661646697,22.0,22.0,0.2493521774761934,8.514557808913834,1870.909090909091,96.4856595570609,93.69118905821657,True,2026-04-30 23:00:00+00:00,0.9427070302727044,10.06665639333542,F1_ma_trend_60447203_base.parquet,"{'BTC': -0.21, 'ETH': -4.92}",0.0,,228,-0.1367960875048552,-6.01902785021363,0.7397258919851556,False,False,False,True,False,1
crypto247,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,1.3,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,7,0.0,,,,,,,,,,,,,,,,,,229,,0.0,,False,False,False,False,False,0
crypto247,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=1h)",base,1.3,0.0,47,34.0,-2.821565079990524,-0.0600332995742664,0.9099783351348592,0.2127659574468085,22,18.0,-3.2208639977606754,-0.1464029089891216,-0.1464029089891216,0.8027438551398283,0.1818181818181818,"[-0.8356108326756192, 0.707869571060149]",0.682,-9.329693161398437,-9.329693161398437,1,7,5.0,-2.018003529364713,-1.2028604683959625,12.0,10.0,0.1761698434361113,8.070720358249737,3122.7272727272725,100.6207849102928,93.26676774098333,True,2026-03-02 14:00:00+00:00,0.9244433324993744,10.124584744678671,F1_ma_trend_19769636_base.parquet,"{'BTC': 1.75, 'ETH': -4.97}",1.0,,230,-0.1771555389704983,-3.897421857350964,0.7613295605024863,False,False,False,False,False,0
crypto247,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,1.1,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,7,0.0,,,,,,,,,,,,,,,,,,231,,0.0,,False,False,False,False,False,0
crypto247,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base,1.3,0.0,119,81.0,0.8690773785317325,0.0073031712481658,1.0127781242701857,0.2689075630252101,69,48.0,-10.362618916484733,-0.1501828828476048,-0.1501828828476048,0.7331430055717558,0.2608695652173913,"[-0.38142566481821394, 0.15214838467026773]",0.818,-13.975638303913726,-13.975638303913726,2,7,6.0,-4.171747869985963,-6.19087104649877,35.0,34.0,0.3444936662447184,13.755755234596451,1030.4347826086955,89.7005703755855,90.50645846204692,True,2026-01-10 22:00:00+00:00,0.8161120840630472,10.2994296244145,F4_channel_bo_93183136_base.parquet,"{'BTC': -3.87, 'ETH': -6.49}",0.0,,232,-0.1940856777254446,-13.39191176305568,0.6607268765877276,False,False,False,True,False,1
crypto247,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base,1.3,0.0,72,60.0,3.935926950236525,0.0546656520866183,1.0760322937483926,0.2361111111111111,51,39.0,-25.7114360844826,-0.5041458055780902,-0.5041458055780902,0.29985397482033,0.2156862745098039,"[-0.7350087183596569, -0.22725392839673125]",1.0,-28.80345840277345,-28.80345840277345,0,7,6.0,-11.95052191756797,-13.760914166914633,26.0,25.0,0.6305746365122537,25.72655719169618,1163.529411764706,104.83151753301097,78.22585568147119,True,2026-02-19 07:00:00+00:00,0.699524643482612,10.571955505292635,F4_channel_bo_38371856_base.parquet,"{'BTC': -16.9, 'ETH': -8.82}",0.0,,233,-0.528498525030182,-26.953424776539283,0.2696382515842508,False,False,False,True,False,1
crypto247,B0,B0:baseline_session_long(),base,1.1,31.0,5,5.0,-5.1245803976343165,-1.0249160795268633,0.0,0.0,0,,0.0,,,,,,,,,0,7,0.0,,,,,,,,94.87541960236568,94.87541960236568,False,,0.9271953965474106,5.124580397634318,B0_baseline_session_long_33325355_base.parquet,,,,234,,0.0,,False,False,False,False,False,0
crypto247,F1b,"F1b:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,1.2,0.0,33,32.0,7.00411633772935,0.2122459496281621,1.3922060052399678,0.3939393939393939,25,22.0,-3.0114634042371646,-0.1204585361694865,-0.1204585361694865,0.7973259927168339,0.32,"[-0.5832952906805999, 0.40954456694598323]",0.673,-6.4643551585732375,-6.4643551585732375,3,7,6.0,-2.723751345976688,-0.2877120582604766,13.0,12.0,0.2203417430583374,5.350934531257304,2491.2,103.2276912402335,103.2276912402335,False,,0.6177132849637228,7.653806599476198,F1b_ma_trend_48910508_base.parquet,"{'BTC': -3.87, 'ETH': 0.86}",1.0,,242,-0.1437384201817273,-3.5934605045431827,0.7583006129261577,False,False,False,False,False,0
crypto247,F1b,"F1b:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,1.2,0.0,21,21.0,1.4450961723812048,0.068814103446724,1.0920024605106495,0.1904761904761904,14,14.0,-6.244516173474402,-0.4460368695338858,-0.4460368695338858,0.4311158468366606,0.2142857142857142,"[-0.9959717975643106, 0.27493998942542736]",0.901,-9.762298288071136,-9.762298288071136,1,7,5.0,-1.4277353514978106,-4.816780821976591,7.0,7.0,0.3026447464798364,7.377029056281048,2807.1428571428573,102.45213862004782,95.20057999890678,True,2026-03-30 20:00:00+00:00,0.5313985489116838,10.550841828703568,F1b_ma_trend_52898865_base.parquet,"{'BTC': -1.27, 'ETH': -4.98}",0.0,,243,-0.4671072235088659,-6.539501129124123,0.4044037032147441,False,False,False,False,False,0
