universe,family,config,regime,seconds,n_rejections,dev_n,dev_days,dev_net,dev_exp,dev_pf,dev_win,val_n,val_days,val_net,val_exp,val_exp_r,val_pf,val_win,val_ci95,val_p_le0,val_ex_best_trade,val_ex_best_day,val_windows_pos,val_windows_n,val_windows_with_trades,val_net_long,val_net_short,val_n_long,val_n_short,val_cost_share,val_maxdd,val_hold_min,devval_final_equity,devval_shadow_equity,devval_paused,devval_paused_at,devval_exposure,devval_acct_maxdd,trades_file,val_by_sym_net,val_syms_positive,is_base
stocks,F6,"F6:orb(or_min=60, target_r=2.0)",base,3.8,4.0,55,41.0,-0.048859532687368,-0.0008883551397703,0.9977936352854038,0.509090909090909,39,27.0,-8.606771369805404,-0.2206864453796257,-0.2206864453796257,0.4540557680143564,0.4102564102564102,"[-0.4069268414025545, -0.010578796988136888]",0.981,-10.124276206821373,-10.041389006971237,0,3,3.0,-3.624721680465104,-4.982049689340302,19.0,20.0,0.2517051533780349,8.606771369805404,193.16130884444445,92.05815508269112,91.0242665433814,True,2026-08-21 15:52:58.211161+00:00,0.1278748850045998,10.078088190974896,F6_orb_56923557_base.parquet,"{'xyz:GOOGL': 0.05, 'xyz:META': -0.57, 'xyz:MU': 0.34, 'xyz:NVDA': -0.32, 'xyz:SNDK': -8.11}",2.0,
stocks,F6,"F6:orb(or_min=60, target_r=None)",base,3.9,4.0,51,41.0,-0.6310712639840851,-0.0123739463526291,0.970427373338322,0.5098039215686274,36,27.0,-9.070050056818774,-0.2519458349116326,-0.2519458349116326,0.4168170984505902,0.4166666666666667,"[-0.4482890072199473, -0.029708119988152728]",0.985,-10.750743810234203,-10.750743810234203,0,3,3.0,-3.508954160503288,-5.561095896315488,17.0,19.0,0.26076063478067,9.070050056818776,210.92575702175924,92.09463408408284,89.97877612507133,True,2026-08-20 19:23:02.274955+00:00,0.1279771031380967,10.041609189583198,F6_orb_89930649_base.parquet,"{'xyz:GOOGL': 0.64, 'xyz:META': -1.72, 'xyz:MU': 0.49, 'xyz:NVDA': -1.0, 'xyz:SNDK': -7.48}",2.0,
stocks,B0,B0:baseline_session_long(),base,3.6,90.0,43,42.0,2.7447654285277503,0.0638317541518081,1.352886808280015,0.5116279069767442,26,26.0,-0.791739227738998,-0.0304515087591922,-0.0304515087591922,0.7842165615118487,0.3846153846153846,"[-0.16291965232219444, 0.0985571168359658]",0.694,-1.841647544164923,-1.841647544164923,0,3,3.0,-0.791739227738998,0.0,26.0,0.0,0.0881392827557718,1.6187516331033809,360.9113576557692,101.7820449023994,101.7820449023994,False,,0.1595625063886333,2.4181272722259166,B0_baseline_session_long_5922197_base.parquet,"{'xyz:MU': -1.11, 'xyz:NVDA': 1.32, 'xyz:SNDK': -1.01}",1.0,
stocks,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=15m)",adverse,3.9,3.0,56,40.0,-11.253364655726582,-0.2009529402808318,0.6804732487345079,0.4642857142857143,28,25.0,-3.05685257509422,-0.109173306253365,-0.109173306253365,0.6907561183111574,0.5,"[-0.3622558763518693, 0.15705068631608596]",0.78,-4.414371578448391,-4.414371578448391,2,3,3.0,-1.7038859050239203,-1.3529666700702991,14.0,14.0,0.3243186878876316,5.889532052288977,294.9430443827381,89.48809329373965,85.39597569778911,True,2026-07-13 14:07:31.484529+00:00,0.1393233159562506,10.511906706260348,F1_ma_trend_39834940_adverse.parquet,"{'xyz:GOOGL': -0.59, 'xyz:META': 0.41, 'xyz:MU': 1.34, 'xyz:NVDA': -2.61, 'xyz:SNDK': -1.61}",2.0,
stocks,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",adverse,4.1,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,3,0.0,,,,,,,,,,,,,,,,,
stocks,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=15m)",adverse,3.9,1.0,41,32.0,0.8856950239197947,0.0216023176565803,1.0466476257950523,0.4146341463414634,25,23.0,1.180524953270872,0.0472209981308348,0.0472209981308348,1.1442803206003884,0.64,"[-0.26472293772744404, 0.3754120040635273]",0.369,-0.6069018747930917,-0.6069018747930917,1,3,3.0,-3.1012727105437854,4.2817976638146575,11.0,14.0,0.2256487124227366,2.728693067933203,277.0676294113333,101.89160074883412,101.89160074883412,False,,0.1072268220382295,7.864270101196041,F1_ma_trend_35237887_adverse.parquet,"{'xyz:GOOGL': -0.15, 'xyz:META': -0.41, 'xyz:MU': -0.61, 'xyz:NVDA': 1.58, 'xyz:SNDK': 0.76}",2.0,
stocks,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",adverse,4.2,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,3,0.0,,,,,,,,,,,,,,,,,
stocks,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=15m)",adverse,4.9,23.0,94,42.0,-25.91446516469156,-0.2756857996243783,0.4726233410970276,0.3723404255319149,58,27.0,-16.892941630845414,-0.2912576143249209,-0.2912576143249209,0.3282360032235888,0.2586206896551724,"[-0.44587854200132615, -0.15054992912693632]",1.0,-18.144951751586817,-17.431359234515874,0,3,3.0,-5.24283827829627,-11.650103352549138,29.0,29.0,0.6330573345707707,17.44787679387123,73.95725181810344,89.88189051852018,57.19259320446295,True,2026-06-05 18:26:12.118882+00:00,0.0815700705305121,10.23144319002293,F2_bb_mr_28727861_adverse.parquet,"{'xyz:GOOGL': -4.07, 'xyz:META': -3.9, 'xyz:MU': -5.09, 'xyz:NVDA': -1.2, 'xyz:SNDK': -2.63}",0.0,
stocks,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=15m)",adverse,4.8,13.0,47,32.0,-14.320738512903873,-0.3046965641043376,0.3585605925502382,0.3404255319148936,32,22.0,-11.395054713169218,-0.356095459786538,-0.356095459786538,0.197813978176949,0.28125,"[-0.5446128193007074, -0.18820218525745655]",1.0,-12.065450906840931,-11.82409324419053,0,3,3.0,-4.681711208145096,-6.713343505024121,18.0,14.0,1.1635025018947511,11.395054713169218,54.421387469270826,89.69203123388137,74.28420677392687,True,2026-07-16 14:52:27.050338+00:00,0.0366963099253807,10.307968766118634,F2_bb_mr_70897870_adverse.parquet,"{'xyz:GOOGL': -3.12, 'xyz:META': -3.28, 'xyz:MU': -3.23, 'xyz:NVDA': -0.59, 'xyz:SNDK': -1.18}",0.0,
stocks,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=15m)",adverse,4.6,27.0,65,42.0,-5.12414474816256,-0.0788329961255778,0.8430386763768911,0.4615384615384615,37,27.0,-5.71335772305081,-0.1544150735959678,-0.1544150735959678,0.6954394331420771,0.3513513513513513,"[-0.4945727596604552, 0.17303396694373543]",0.822,-8.287338262378206,-8.091229034480003,1,3,3.0,3.802068005495722,-9.515425728546532,17.0,20.0,0.269570031851928,8.386735542693932,80.22733180630632,89.96927623749617,89.16249752878663,True,2026-06-26 14:22:26.888855+00:00,0.0593887355616886,10.030723762503824,F2_bb_mr_87018847_adverse.parquet,"{'xyz:GOOGL': -2.47, 'xyz:META': 0.04, 'xyz:MU': -2.1, 'xyz:NVDA': 1.12, 'xyz:SNDK': -2.3}",2.0,
stocks,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=15m)",adverse,4.8,7.0,38,30.0,-11.090689600939212,-0.291860252656295,0.4247312437682113,0.3684210526315789,23,20.0,-11.190703233618382,-0.4865523145051471,-0.4865523145051471,0.1615861873117693,0.2608695652173913,"[-0.8412810473737071, -0.200145058302768]",1.0,-11.880117759025463,-11.880117759025463,0,3,3.0,-2.9182863097438414,-8.272416923874546,12.0,11.0,1.0226505301582856,11.190703233618384,60.75799031376811,88.3299036205863,77.71860716544239,True,2026-07-10 15:22:30.113825+00:00,0.0309720944495553,11.670096379413708,F2_bb_mr_21772563_adverse.parquet,"{'xyz:GOOGL': -1.87, 'xyz:META': -1.72, 'xyz:MU': -1.72, 'xyz:NVDA': -1.68, 'xyz:SNDK': -4.2}",0.0,
stocks,F3,"F3:vol_comp_bo(pct=0.1, tf=15m, trail_atr=2.0)",adverse,5.4,5.0,11,11.0,3.27246540883772,0.2974968553488836,2.195359672510465,0.7272727272727273,6,6.0,-1.2386942161511374,-0.2064490360251895,-0.2064490360251895,0.3786535013832075,0.5,"[-0.7343950312932853, 0.242976934235115]",0.783,-1.8980092456630309,-1.8980092456630309,0,3,2.0,0.0947066609088846,-1.333400877060022,3.0,3.0,0.5332897592013627,1.9132359066681224,175.16690594166667,102.03377119268656,102.03377119268656,False,,0.0258611877747112,1.9132359066681204,F3_vol_comp_bo_9724871_adverse.parquet,"{'xyz:GOOGL': -0.62, 'xyz:MU': -0.03, 'xyz:NVDA': -0.64, 'xyz:SNDK': 0.04}",1.0,
stocks,F3,"F3:vol_comp_bo(pct=0.2, tf=15m, trail_atr=2.0)",adverse,5.2,6.0,21,20.0,-4.262815579513917,-0.2029912180720912,0.5609443668358847,0.4761904761904761,9,9.0,-1.695324295359354,-0.1883693661510393,-0.1883693661510393,0.3632441275384387,0.4444444444444444,"[-0.5450805864626123, 0.11552120032316611]",0.851,-2.3546393248712474,-2.3546393248712474,0,3,2.0,-0.2216090216677965,-1.4737152736915573,4.0,5.0,0.7680547787126227,1.9132359066681224,178.4771929425926,94.04186012512672,94.04186012512672,False,,0.0415005621997342,6.176051486182033,F3_vol_comp_bo_82217119_adverse.parquet,"{'xyz:GOOGL': -0.49, 'xyz:MU': -0.08, 'xyz:NVDA': -0.64, 'xyz:SNDK': -0.48}",0.0,
stocks,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=1h)",adverse,4.7,3.0,24,24.0,0.837161465306572,0.0348817277211071,1.1648250035829022,0.4166666666666667,18,18.0,0.8751035298025968,0.0486168627668109,0.0486168627668109,1.4209338721571334,0.3888888888888889,"[-0.11346068249072344, 0.24985363270303876]",0.33,-0.4823351045779399,-0.4823351045779399,3,3,3.0,-0.257689204672831,1.1327927344754276,11.0,7.0,0.2121646194218331,0.7338140045105446,250.3435572101852,101.7122649951092,101.7122649951092,False,,0.0664417867729735,2.940466483891768,F1_ma_trend_62455420_adverse.parquet,"{'xyz:GOOGL': 0.98, 'xyz:META': -0.34, 'xyz:MU': 0.07, 'xyz:NVDA': -0.16, 'xyz:SNDK': 0.32}",3.0,
